產品名稱,廠商名稱,遊戲平台,級別,情節,上市日期
電鋸甜心,台灣索尼互動娛樂股份有限公司,PS3,限,"暴力,恐怖",未上市
秘境探險 3：德瑞克的騙局年度完整版,台灣索尼互動娛樂股份有限公司,PS3,限,"暴力,恐怖",未上市
戰神 3（PS3 精選集）,台灣索尼互動娛樂股份有限公司,PS3,限,"性,暴力",未上市
SOCOM：美國海豹特遣隊 4,台灣索尼互動娛樂股份有限公司,PS3,限,暴力,未上市
邊境封鎖島,台灣索尼互動娛樂股份有限公司,PS3,限,暴力,未上市
惡名昭彰（PS3 精選集）,台灣索尼互動娛樂股份有限公司,PS3,限,暴力,未上市
惡名昭彰 2,台灣索尼互動娛樂股份有限公司,PS3,限,暴力,未上市
獵殺：惡魔熔爐,台灣索尼互動娛樂股份有限公司,PS3,限,暴力,未上市
英雄不再：危險地帶,台灣索尼互動娛樂股份有限公司,PS3,限,暴力,未上市
全面對抗 1.2 合輯,台灣索尼互動娛樂股份有限公司,PS3,限,暴力,未上市
全面對抗 3,台灣索尼互動娛樂股份有限公司,PS3,限,暴力,未上市
Homenrun Battle 3D,Com2uS,手機遊戲,普,未涉及任何情節,未上市
拉捷特與克拉克：四合一,台灣索尼互動娛樂股份有限公司,PS3,普,未涉及任何情節,未上市
美國職棒大聯盟 12,台灣索尼互動娛樂股份有限公司,PSVITA,普,未涉及任何情節,未上市
全民高爾夫6,台灣索尼互動娛樂股份有限公司,PSVITA,普,未涉及任何情節,未上市
摩登大賽車：公路之旅,台灣索尼互動娛樂股份有限公司,PSVITA,普,未涉及任何情節,未上市
魔界戰記 3 Return,台灣索尼互動娛樂股份有限公司,PSVITA,普,未涉及任何情節,未上市
Mr Orange,Maksim Shamihulau,手機遊戲,普,未涉及任何情節,未上市
美國職棒大聯盟 13,台灣索尼互動娛樂股份有限公司,PSVITA,普,未涉及任何情節,未上市
骷髏人,台灣索尼互動娛樂股份有限公司,PSVITA,普,未涉及任何情節,未上市
樂戰鬥士,台灣索尼互動娛樂股份有限公司,PSVITA,普,未涉及任何情節,未上市
小小大星球 PSVita,台灣索尼互動娛樂股份有限公司,PSVITA,普,未涉及任何情節,未上市
式姬草子,香港商雲起遊戲代理有限公司台灣分公司,WEB,護,暴力,未上市
奇樂,香港商雲起遊戲代理有限公司台灣分公司,WEB,護,暴力,未上市
Hello Kitty Beauty Salon!,Sanrio Digital (HK) Limited,手機遊戲,護,未涉及任何情節,未上市
Hello Kitty 餡餅店,Sanrio Digital (HK) Limited,手機遊戲,護,未涉及任何情節,未上市
Hello Kitty Beauty Salon: 假日篇,Sanrio Digital (HK) Limited,手機遊戲,護,未涉及任何情節,未上市
Hello Kitty Beauty Salon HD,Sanrio Digital (HK) Limited,手機遊戲,護,未涉及任何情節,未上市
Hello Kitty咖啡廳 HD,Sanrio Digital (HK) Limited,手機遊戲,護,未涉及任何情節,未上市
Hello Kitty 夢想花園,Sanrio Digital (HK) Limited,手機遊戲,護,未涉及任何情節,未上市
Hello Kitty 寶石方塊,Sanrio Digital (HK) Limited,手機遊戲,護,未涉及任何情節,未上市
Hello Kitty 超級明星,Sanrio Digital (HK) Limited,手機遊戲,護,未涉及任何情節,未上市
加菲貓總動員,Cosmos Epoch Investments Limited,手機遊戲,護,暴力,未上市
加菲貓總動員 2,Cosmos Epoch Investments Limited,手機遊戲,護,暴力,未上市
加菲貓餐廳,Cosmos Epoch Investments Limited,手機遊戲,護,未涉及任何情節,未上市
加菲貓餐廳: 夏威夷篇,Cosmos Epoch Investments Limited,手機遊戲,護,未涉及任何情節,未上市
迷霧古城,台灣索尼互動娛樂股份有限公司,PS3,輔12,恐怖,未上市
汪達與巨像,台灣索尼互動娛樂股份有限公司,PS3,輔12,恐怖,未上市
迷霧古城 + 汪達與巨像,台灣索尼互動娛樂股份有限公司,PS3,輔12,恐怖,未上市
鍊金術士托托莉 ～亞蘭德的冒險者,台灣索尼互動娛樂股份有限公司,PS3,輔12,暴力,未上市
迪士尼瘋狂世界,台灣索尼互動娛樂股份有限公司,PS3,輔12,暴力,未上市
忍道 2 散華,台灣索尼互動娛樂股份有限公司,PSVITA,輔12,暴力,未上市
猴子也瘋狂 Free,Com2uS,手機遊戲,輔12,暴力,未上市
重力異想世界,台灣索尼互動娛樂股份有限公司,PSVITA,輔12,暴力,未上市
地獄軍團,台灣索尼互動娛樂股份有限公司,PSVITA,輔12,暴力,未上市
蒼翼默示錄 連續變幻 擴充版,台灣索尼互動娛樂股份有限公司,PSVITA,輔12,暴力,未上市
磁浮飛車 2048,台灣索尼互動娛樂股份有限公司,PSVITA,輔12,反社會性,未上市
墨鬼,台灣索尼互動娛樂股份有限公司,PSVITA,輔12,暴力,未上市
天啟之王,台灣索尼互動娛樂股份有限公司,PSVITA,輔12,暴力,未上市
秘境探險：黃金深淵,台灣索尼互動娛樂股份有限公司,PSVITA,輔12,暴力,未上市
魔界戰記 3,台灣索尼互動娛樂股份有限公司,PSVITA,輔12,暴力,未上市
仙境傳說 奧德賽,台灣索尼互動娛樂股份有限公司,PSVITA,輔12,暴力,未上市
GE王者之劍,華義國際數位娛樂股份有限公司,PC線上,輔15,"性,暴力",未上市
ToHeart2DXPLUS,台灣索尼互動娛樂股份有限公司,PS3,輔15,虛擬戀愛或結婚,未上市
實境快打,台灣索尼互動娛樂股份有限公司,PSVITA,輔15,暴力,未上市
終極美國英雄 v.s 卡普空 3,台灣索尼互動娛樂股份有限公司,PSVITA,輔15,暴力,未上市
女神異聞錄 4 黃金版,台灣索尼互動娛樂股份有限公司,PSVITA,輔15,恐怖,未上市
地球防衛軍 3 攜帶版,台灣索尼互動娛樂股份有限公司,PSVITA,輔15,"暴力,恐怖",未上市
秘境探險 1+2 中文版合輯,台灣索尼互動娛樂股份有限公司,PS3,限,暴力,未上市
全面對抗：燃燒天際,台灣索尼互動娛樂股份有限公司,PSVITA,限,暴力,未上市
紙箱戰機 W,台灣索尼互動娛樂股份有限公司,PSVITA,普,未涉及任何情節,未上市
Smart As,台灣索尼互動娛樂股份有限公司,PSVITA,普,未涉及任何情節,未上市
太空戰士 IV 完全收藏輯,台灣索尼互動娛樂股份有限公司,PSP,普,未涉及任何情節,未上市
全民都爽快,台灣索尼互動娛樂股份有限公司,PSP,普,未涉及任何情節,未上市
王國之心：夢中降生,台灣索尼互動娛樂股份有限公司,PSP,普,未涉及任何情節,未上市
普利尼2 ～特攻遊戲！破曉的內褲大作戰！！～,台灣索尼互動娛樂股份有限公司,PSP,普,未涉及任何情節,未上市
魔界戰記 攜帶版,台灣索尼互動娛樂股份有限公司,PSP,普,未涉及任何情節,未上市
BLEACH 死神 ～炙熱之魂 7～,台灣索尼互動娛樂股份有限公司,PSP,普,未涉及任何情節,未上市
王國之心：夢中降生,台灣索尼互動娛樂股份有限公司,PSP,普,暴力,未上市
麥克傑克森：夢幻體驗,台灣索尼互動娛樂股份有限公司,PSP,普,未涉及任何情節,未上市
王國之心：夢中降生 Final Mix,台灣索尼互動娛樂股份有限公司,PSP,普,暴力,未上市
戰鼓啪打碰 3,台灣索尼互動娛樂股份有限公司,PSP,普,未涉及任何情節,未上市
加菲貓餐廳 HD,Cosmos Epoch Investments Limited,手機遊戲,護,未涉及任何情節,未上市
加菲貓餐廳: 夏威夷篇 HD,Cosmos Epoch Investments Limited,手機遊戲,護,未涉及任何情節,未上市
加菲貓大逃跑 進階版,Cosmos Epoch Investments Limited,手機遊戲,護,未涉及任何情節,未上市
加菲貓寶石方塊,Cosmos Epoch Investments Limited,手機遊戲,護,未涉及任何情節,未上市
為食加菲貓,Cosmos Epoch Investments Limited,手機遊戲,護,未涉及任何情節,未上市
為食加菲貓 HD,Cosmos Epoch Investments Limited,手機遊戲,護,未涉及任何情節,未上市
Where\\\'s My Water? 2,Disney,手機遊戲,護,未涉及任何情節,未上市
秋之回憶 5 中斷的影片,光譜資訊股份有限公司,PC單機,護,虛擬戀愛或結婚,未上市
英雄傳說 零之軌跡 進化版,台灣索尼互動娛樂股份有限公司,PSVITA,輔12,暴力,未上市
快打旋風 X 鐵拳,台灣索尼互動娛樂股份有限公司,PSVITA,輔12,暴力,未上市
PlayStation 明星大亂鬥,台灣索尼互動娛樂股份有限公司,PSVITA,輔12,暴力,未上市
13 特戰隊,台灣索尼互動娛樂股份有限公司,PSVITA,輔12,暴力,未上市
蒼翼默示錄 連續變幻 2,台灣索尼互動娛樂股份有限公司,PSP,輔12,暴力,未上市
皇家騎士團 2：命運之輪,台灣索尼互動娛樂股份有限公司,PSP,輔12,"暴力,棋牌益智",未上市
波斯王子：遺忘之砂,台灣索尼互動娛樂股份有限公司,PSP,輔12,暴力,未上市
第 3 次生日,台灣索尼互動娛樂股份有限公司,PSP,輔12,"暴力,恐怖",未上市
Total Conquest,Gameloft,手機遊戲,輔12,"性,暴力",未上市
太空戰士大亂鬥 012,台灣索尼互動娛樂股份有限公司,PSP,輔12,暴力,未上市
海賊時代 OL,Com2uS,手機遊戲,輔12,暴力,未上市
塗鴉切割,Com2uS,手機遊戲,輔12,未涉及任何情節,未上市
拉捷特與克拉克：Q戰隊,台灣索尼互動娛樂股份有限公司,PS3,輔12,暴力,未上市
女神異聞錄 2 罪,台灣索尼互動娛樂股份有限公司,PSP,輔12,恐怖,未上市
最後約定的故事,台灣索尼互動娛樂股份有限公司,PSP,輔12,暴力,未上市
拳皇' 94 - 98 大蛇編合集,台灣索尼互動娛樂股份有限公司,PSP,輔12,暴力,未上市
SNK 大型機台遊戲合輯,台灣索尼互動娛樂股份有限公司,PSP,輔12,暴力,未上市
All About PlayStation® Game　Hits - vol 1,台灣索尼互動娛樂股份有限公司,PS3,輔15,暴力,未上市
太空戰士大亂鬥（國際調整版）,台灣索尼互動娛樂股份有限公司,PSP,輔15,暴力,未上市
亞爾卡納之王,台灣索尼互動娛樂股份有限公司,PSP,輔15,暴力,未上市
火線獵殺：掠奪者,台灣索尼互動娛樂股份有限公司,PSP,輔15,暴力,未上市
絕體絕命都市 BEST版,台灣索尼互動娛樂股份有限公司,PSP,輔15,暴力,未上市
超級女星,Oriented Games Limited,手機遊戲,輔15,虛擬戀愛或結婚,未上市
超級女星,Totally Apps Holdings Limited,手機遊戲,輔15,虛擬戀愛或結婚,未上市
Fashion Style,Totally Apps Holdings Limited,手機遊戲,輔15,虛擬戀愛或結婚,未上市
劍魂：破碎的命運,台灣索尼互動娛樂股份有限公司,PSP,輔15,暴力,未上市
決勝時刻：黑色行動解密,台灣索尼互動娛樂股份有限公司,PSVITA,限,暴力,未上市
極限凸騎 怪物卡片對決,台灣索尼互動娛樂股份有限公司,PSVITA,限,性,未上市
英靈殿騎士 3,台灣索尼互動娛樂股份有限公司,PSVITA,限,暴力,未上市
戰神：斯巴達的鬼魂,台灣索尼互動娛樂股份有限公司,PSP,限,暴力,未上市
BLEACH 死神 ～炙熱之魂 6～,台灣索尼互動娛樂股份有限公司,PSP,普,未涉及任何情節,未上市
30 秒勇者,台灣索尼互動娛樂股份有限公司,PSP,普,未涉及任何情節,未上市
秋之回憶 After Rain 初回愛藏版,光譜資訊股份有限公司,PC單機,普,虛擬戀愛或結婚,未上市
太空侵略者：經典,台灣索尼互動娛樂股份有限公司,PSP,普,未涉及任何情節,未上市
炙熱之魂 加速進化,台灣索尼互動娛樂股份有限公司,PSP,普,未涉及任何情節,未上市
新世紀福音戰士 戰鬥交響曲 攜帶版,台灣索尼互動娛樂股份有限公司,PSP,普,未涉及任何情節,未上市
機戰傭兵 3 攜帶版,台灣索尼互動娛樂股份有限公司,PSP,普,未涉及任何情節,未上市
時空幻境 決鬥傳奇,台灣索尼互動娛樂股份有限公司,PSP,普,未涉及任何情節,未上市
實感賽車 2 BEST版,台灣索尼互動娛樂股份有限公司,PSP,普,未涉及任何情節,未上市
PIXEL JUNK 怪獸驅逐戰,台灣索尼互動娛樂股份有限公司,PSP,普,未涉及任何情節,未上市
跑車浪漫旅 攜帶版,台灣索尼互動娛樂股份有限公司,PSP,普,未涉及任何情節,未上市
NBA 10 The Inside,台灣索尼互動娛樂股份有限公司,PSP,普,未涉及任何情節,未上市
隱形寶貝,台灣索尼互動娛樂股份有限公司,PSP,普,未涉及任何情節,未上市
戰鼓啪打碰 2 BEST版,台灣索尼互動娛樂股份有限公司,PSP,普,未涉及任何情節,未上市
銀河遊俠 1：初次啟航,台灣索尼互動娛樂股份有限公司,PSP,普,未涉及任何情節,未上市
機動戰士鋼彈 鋼彈 VS. 鋼彈 NEXT PLUS,台灣索尼互動娛樂股份有限公司,PSP,普,未涉及任何情節,未上市
BLEACH 死神 ～靈魂嘉年華 2 ～,台灣索尼互動娛樂股份有限公司,PSP,普,未涉及任何情節,未上市
全民網球 攜帶版,台灣索尼互動娛樂股份有限公司,PSP,普,未涉及任何情節,未上市
美國職棒大聯盟 10,台灣索尼互動娛樂股份有限公司,PSP,普,未涉及任何情節,未上市
審判魔眼 神諭巫師,台灣索尼互動娛樂股份有限公司,PSP,普,未涉及任何情節,未上市
機戰傭兵：最終掠奪,台灣索尼互動娛樂股份有限公司,PSP,普,未涉及任何情節,未上市
七龍珠：全新進化,台灣索尼互動娛樂股份有限公司,PSP,護,暴力,未上市
光明騎士,台灣索尼互動娛樂股份有限公司,PSP,護,暴力,未上市
受讚頌者,台灣索尼互動娛樂股份有限公司,PSP,護,暴力,未上市
喧嘩番長 攜帶版,台灣索尼互動娛樂股份有限公司,PSP,護,暴力,未上市
機戰傭兵：沉默戰線 攜帶版,台灣索尼互動娛樂股份有限公司,PSP,護,暴力,未上市
小小大星球 攜帶版,台灣索尼互動娛樂股份有限公司,PSP,護,棋牌益智,未上市
黑岩射手,台灣索尼互動娛樂股份有限公司,PSP,輔12,暴力,未上市
太空戰士 零式,台灣索尼互動娛樂股份有限公司,PSP,輔12,暴力,未上市
仙境傳說 ～光與闇的公主～,台灣索尼互動娛樂股份有限公司,PSP,輔12,暴力,未上市
女神異聞錄,台灣索尼互動娛樂股份有限公司,PSP,輔12,恐怖,未上市
越南大戰 合集,台灣索尼互動娛樂股份有限公司,PSP,輔12,暴力,未上市
新世紀福音戰士：序,台灣索尼互動娛樂股份有限公司,PSP,輔12,恐怖,未上市
英靈殿騎士 ２：全軍應戰,台灣索尼互動娛樂股份有限公司,PSP,輔12,暴力,未上市
太空戰士：緊急核心,台灣索尼互動娛樂股份有限公司,PSP,輔12,暴力,未上市
天誅 3 攜帶版,台灣索尼互動娛樂股份有限公司,PSP,輔12,暴力,未上市
新吉星娛樂城,品豪多媒體有限公司,PC線上,輔12,棋牌益智,未上市
摩托風暴：北極邊緣,台灣索尼互動娛樂股份有限公司,PSP,輔12,暴力,未上市
女神異聞錄 3 攜帶版,台灣索尼互動娛樂股份有限公司,PSP,輔12,恐怖,未上市
S4超特攻聯盟Online,九禾遊戲企業股份有限公司,PC線上,輔12,"暴力,不當言語,反社會性",未上市
末日逃亡,Com2uS,手機遊戲,輔12,"暴力,恐怖",未上市
越南大戰 XX,台灣索尼互動娛樂股份有限公司,PSP,輔12,暴力,未上市
SNK Arcade Classic,台灣索尼互動娛樂股份有限公司,PSP,輔12,暴力,未上市
魔法門：英雄之戰,Ubisoft Limited,手機遊戲,輔12,"暴力,不當言語",未上市
天誅 紅 攜帶版,台灣索尼互動娛樂股份有限公司,PSP,輔12,暴力,未上市
喧嘩番長 4 ～一年戰爭～,台灣索尼互動娛樂股份有限公司,PSP,輔12,暴力,未上市
胖公主 蛋糕一把抓,台灣索尼互動娛樂股份有限公司,PSP,輔12,暴力,未上市
天啟之王,台灣索尼互動娛樂股份有限公司,PSP,輔15,暴力,未上市
絕體絕命都市 3,台灣索尼互動娛樂股份有限公司,PSP,輔15,恐怖,未上市
侍道 2 攜帶版,台灣索尼互動娛樂股份有限公司,PSP,輔15,暴力,未上市
波斯王子 ：爭霸之劍,台灣索尼互動娛樂股份有限公司,PSP,輔15,暴力,未上市
越戰風暴Online,九禾遊戲企業股份有限公司,PC線上,輔15,"暴力,恐怖,虛擬戀愛或結婚",未上市
戰艦破壞者,台灣索尼互動娛樂股份有限公司,PSP,輔15,暴力,未上市
刺客教條：血緣,台灣索尼互動娛樂股份有限公司,PSP,限,暴力,未上市
Grand Theft Auto: iFruit App (根據遊戲軟體分級管理辦法， 此遊戲分級為18+，因為內容涉及: 暴力、菸酒、毒品與不良語言。),Take-Two Asia Pte Ltd,手機遊戲,限,"性,暴力,毒品",未上市
SOCOM：美國海豹特遣隊 PROTABLE,台灣索尼互動娛樂股份有限公司,PSP,限,暴力,未上市
摩登大賽車,台灣索尼互動娛樂股份有限公司,PSP,普,未涉及任何情節,未上市
